"Nom_latin";"Date";"Nombre"
"752";"Calidris";"2010-08-12";1019
"753";"Calidris";"2010-09-02";0
"754";"Calidris";"2010-09-10";837
"755";"Calidris";"2010-10-14";1988
"756";"Calidris";"2010-11-19";2436
"757";"Calidris";"2010-12-02";1604
"758";"Calidris";"2011-01-17";1048
"759";"Calidris";"2011-02-16";495
"760";"Calidris";"2011-03-17";3925
"761";"Calidris";"2011-04-15";688
"762";"Calidris";"2011-05-16";533
"763";"Calidris";"2011-06-14";50
"764";"Calidris";"2011-07-21";490
"765";"Calidris";"2011-08-12";146
"766";"Calidris";"2011-09-15";302
"767";"Calidris";"2011-10-11";1027
"768";"Calidris";"2011-11-03";199
"769";"Calidris";"2011-11-22";5082
"770";"Calidris";"2011-12-21";11469
"771";"Calidris";"2012-01-25";11648
"772";"Calidris";"2012-02-14";10
"773";"Calidris";"2012-02-23";5974
"774";"Calidris";"2012-03-20";6894
"775";"Calidris";"2012-04-06";2856
"776";"Calidris";"2012-04-19";26
"777";"Calidris";"2012-05-07";651
"778";"Calidris";"2012-05-12";13
"779";"Calidris";"2012-06-04";0
"780";"Calidris";"2012-06-22";84
"781";"Calidris";"2012-07-05";0
"782";"Calidris";"2012-07-20";270
"783";"Calidris";"2012-08-02";484
"784";"Calidris";"2012-08-20";5
"785";"Calidris";"2012-08-22";63
"786";"Calidris";"2012-09-03";1072
"787";"Calidris";"2012-09-17";66
"788";"Calidris";"2012-10-01";118
"789";"Calidris";"2012-10-18";3125
"790";"Calidris";"2012-11-05";8424
"791";"Calidris";"2012-12-18";5290
"792";"Calidris";"2013-01-09";765
"793";"Calidris";"2013-02-27";7211
"794";"Calidris";"2013-03-11";6453
"795";"Calidris";"2013-04-10";28
"796";"Calidris";"2013-04-24";3174
"797";"Calidris";"2013-05-07";1439
"798";"Calidris";"2013-05-24";80
"799";"Calidris";"2013-06-10";225
"800";"Calidris";"2013-07-12";4
"801";"Calidris";"2013-07-24";151
"802";"Calidris";"2013-08-08";26
"803";"Calidris";"2013-08-22";921
"804";"Calidris";"2013-09-06";44
"805";"Calidris";"2013-09-26";1005
"806";"Calidris";"2013-10-07";0
"807";"Calidris";"2013-10-08";2700
"808";"Calidris";"2013-11-06";3326
"809";"Calidris";"2013-12-03";2562
"810";"Calidris";"2014-01-14";295
"811";"Calidris";"2014-02-05";3969
"812";"Calidris";"2014-03-14";5192
"813";"Calidris";"2014-04-02";1552
"814";"Calidris";"2014-05-13";1461
"815";"Calidris";"2014-05-28";1
"816";"Calidris";"2014-06-11";1
"817";"Calidris";"2014-06-26";17
"818";"Calidris";"2014-07-30";745
"819";"Calidris";"2014-08-04";0
"820";"Calidris";"2014-08-27";1217
"821";"Calidris";"2014-09-24";1304
"822";"Calidris";"2014-10-08";38
"823";"Calidris";"2014-10-22";690
"824";"Calidris";"2014-11-05";25
"825";"Calidris";"2014-11-20";3893
"826";"Calidris";"2014-12-05";3840
"827";"Calidris";"2014-12-19";11
"828";"Calidris";"2015-01-18";7042
"829";"Calidris";"2015-02-06";3678
"830";"Calidris";"2015-03-17";4117
"831";"Calidris";"2015-04-07";0
"832";"Calidris";"2015-04-08";3232
"833";"Calidris";"2015-04-22";10
"834";"Calidris";"2015-05-04";24
"835";"Calidris";"2015-05-18";253
"836";"Calidris";"2015-06-05";35
"837";"Calidris";"2015-07-02";0
"838";"Calidris";"2015-07-21";81
"839";"Calidris";"2015-08-04";0
"840";"Calidris";"2015-08-17";424
"841";"Calidris";"2015-09-28";2532
"842";"Calidris";"2015-10-09";7
"843";"Calidris";"2015-10-13";11
"844";"Calidris";"2015-10-26";6386
"845";"Calidris";"2015-11-12";0
"846";"Calidris";"2015-11-26";5392
"847";"Calidris";"2015-12-15";1537
"848";"Calidris";"2016-01-08";2839
"849";"Calidris";"2016-02-12";3530
"850";"Calidris";"2016-02-23";19
"851";"Calidris";"2016-03-08";9
"852";"Calidris";"2016-03-21";4503
"853";"Waders";"1981-01-15";1831
"854";"Waders";"1981-02-15";21
"855";"Waders";"1981-03-15";47
"856";"Waders";"1981-04-15";12
"857";"Waders";"1981-05-15";204
"858";"Waders";"1981-06-15";42
"859";"Waders";"1981-07-15";34
"860";"Waders";"1981-08-15";926
"861";"Waders";"1981-09-15";639
"862";"Waders";"1981-10-15";1961
"863";"Waders";"1981-11-15";4731
"864";"Waders";"1981-12-15";13106
"865";"Waders";"1982-01-15";720
"866";"Waders";"1982-02-15";3765
"867";"Waders";"1982-03-15";3308
"868";"Waders";"1982-04-15";1569
"869";"Waders";"1982-06-15";62
"870";"Waders";"1982-07-15";96
"871";"Waders";"1982-08-15";336
"872";"Waders";"1982-09-15";635
"873";"Waders";"1982-10-15";5171
"874";"Waders";"1982-11-15";6733
"875";"Waders";"1982-12-15";13120
"876";"Waders";"1983-01-15";13850
"877";"Waders";"1983-02-15";2637
"878";"Waders";"1983-03-15";9059
"879";"Waders";"1983-04-15";478
"880";"Waders";"1983-05-15";945
"881";"Waders";"1983-06-15";30
"882";"Waders";"1983-07-15";56
"883";"Waders";"1983-08-15";748
"884";"Waders";"1983-09-15";1406
"885";"Waders";"1983-10-15";5586
"886";"Waders";"1983-11-15";21948
"887";"Waders";"1983-12-15";19289
"888";"Waders";"1984-01-15";1921
"889";"Waders";"1984-02-15";969
"890";"Waders";"1984-03-15";233
"891";"Waders";"1984-04-15";972
"892";"Waders";"1984-05-15";2272
"893";"Waders";"1984-06-15";3
"894";"Waders";"1984-07-15";150
"895";"Waders";"1984-08-15";552
"896";"Waders";"1984-09-15";1763
"897";"Waders";"1984-10-15";4983
"898";"Waders";"1984-11-15";24611
"899";"Waders";"1984-12-15";5032
"900";"Waders";"1985-02-15";11340
"901";"Waders";"1985-03-15";2641
"902";"Waders";"1985-04-15";28
"903";"Waders";"1985-05-15";459
"904";"Waders";"1985-06-15";47
"905";"Waders";"1985-07-15";73
"906";"Waders";"1985-08-15";1105
"907";"Waders";"1985-09-15";750
"908";"Waders";"1985-10-15";2677
"909";"Waders";"1985-11-15";5380
"910";"Waders";"1985-12-15";4035
"911";"Waders";"1986-01-15";239
"912";"Waders";"1986-02-15";1776
"913";"Waders";"1986-03-15";4502
"914";"Waders";"1986-04-15";238
"915";"Waders";"1986-05-15";205
"916";"Waders";"1986-07-15";27
"917";"Waders";"1986-08-15";865
"918";"Waders";"1986-09-15";7
"919";"Waders";"1986-10-15";530
"920";"Waders";"1986-11-15";45
"921";"Waders";"1986-12-15";4530
"922";"Waders";"1987-01-15";1950
"923";"Waders";"1987-02-15";7586
"924";"Waders";"1987-03-15";4630
"925";"Waders";"1987-04-15";153
"926";"Waders";"1987-05-15";30
"927";"Waders";"1987-06-15";240
"928";"Waders";"1987-07-15";3
"929";"Waders";"1987-08-15";270
"930";"Waders";"1987-09-15";166
"931";"Waders";"1987-10-15";2440
"932";"Waders";"1987-11-15";5405
"933";"Waders";"1987-12-15";8936
"934";"Waders";"1988-01-15";12920
"935";"Waders";"1988-02-15";2300
"936";"Waders";"1988-03-15";35
"937";"Waders";"1988-04-15";5
"938";"Waders";"1988-05-15";64
"939";"Waders";"1988-07-15";7
"940";"Waders";"1988-08-15";720
"941";"Waders";"1988-09-15";1200
"942";"Waders";"1988-10-15";2729
"943";"Waders";"1988-11-15";559
"944";"Waders";"1989-01-15";1660
"945";"Waders";"1989-02-15";1
"946";"Waders";"1989-04-15";422
"947";"Waders";"1989-05-15";4
"948";"Waders";"1989-06-15";20
"949";"Waders";"1989-07-15";173
"950";"Waders";"1989-08-15";473
"951";"Waders";"1989-09-15";21
"952";"Waders";"1989-10-15";7
"953";"Waders";"1989-11-15";6444
"954";"Waders";"1989-12-15";10270
"955";"Waders";"1990-01-15";877
"956";"Waders";"1990-02-15";1906
"957";"Waders";"1990-03-15";1195
"958";"Waders";"1990-04-15";303
"959";"Waders";"1990-05-15";344
"960";"Waders";"1990-06-15";74
"961";"Waders";"1990-07-15";111
"962";"Waders";"1990-08-15";484
"963";"Waders";"1990-09-15";1947
"964";"Waders";"1990-10-15";2616
"965";"Waders";"1990-11-15";5016
"966";"Waders";"1990-12-15";3099
"967";"Waders";"1991-01-15";86
"968";"Waders";"1991-02-15";4404
"969";"Waders";"1991-03-15";566
"970";"Waders";"1991-04-15";184
"971";"Waders";"1991-05-15";735
"972";"Waders";"1991-06-15";23
"973";"Waders";"1991-07-15";32
"974";"Waders";"1991-08-15";119
"975";"Waders";"1991-09-15";1879
"976";"Waders";"1991-10-15";1487
"977";"Waders";"1991-11-15";16
"978";"Waders";"1992-01-15";658
"979";"Waders";"1992-03-15";2
"980";"Waders";"1992-04-15";81
"981";"Waders";"1992-05-15";22
"982";"Waders";"1992-06-15";6
"983";"Waders";"1992-07-15";118
"984";"Waders";"1992-08-15";1221
"985";"Waders";"1992-09-15";1551
"986";"Waders";"1992-11-15";14843
"987";"Waders";"1992-12-15";5836
"988";"Waders";"1993-03-15";30
"989";"Waders";"1993-05-15";49
"990";"Waders";"1993-06-15";1
"991";"Waders";"1993-07-15";28
"992";"Waders";"1993-08-15";141
"993";"Waders";"1993-09-15";2307
"994";"Waders";"1993-10-15";4854
"995";"Waders";"1993-12-15";2795
"996";"Waders";"1994-01-15";3
"997";"Waders";"1994-02-15";1803
"998";"Waders";"1994-03-15";5563
"999";"Waders";"1994-04-15";1008
"1000";"Waders";"1994-05-15";320
"1001";"Waders";"1994-06-15";126
"1002";"Waders";"1994-07-15";308
"1003";"Waders";"1994-08-15";1084
"1004";"Waders";"1994-09-15";1626
"1005";"Waders";"1994-10-15";179
"1006";"Waders";"1994-11-15";101
"1007";"Waders";"1994-12-15";38
"1008";"Waders";"1995-02-15";403
"1009";"Waders";"1995-03-15";203
"1010";"Waders";"1995-04-15";326
"1011";"Waders";"1995-05-15";551
"1012";"Waders";"1995-06-15";4
"1013";"Waders";"1995-07-15";35
"1014";"Waders";"1995-08-15";427
"1015";"Waders";"1995-09-15";1926
"1016";"Waders";"1995-10-15";13
"1017";"Waders";"1995-11-15";20
"1018";"Waders";"1995-12-15";45
"1019";"Waders";"1996-01-15";110
"1020";"Waders";"1996-02-15";313
"1021";"Waders";"1996-04-15";77
"1022";"Waders";"1996-05-15";1508
"1023";"Waders";"1996-06-15";1
"1024";"Waders";"1996-07-15";16
"1025";"Waders";"1996-08-15";314
"1026";"Waders";"1996-09-15";2230
"1027";"Waders";"1996-10-15";63
"1028";"Waders";"1997-01-15";2400
"1029";"Waders";"1997-02-15";28
"1030";"Waders";"1997-03-15";2
"1031";"Waders";"1997-04-15";555
"1032";"Waders";"1997-05-15";33
"1033";"Waders";"1997-07-15";47
"1034";"Waders";"1997-08-15";274
"1035";"Waders";"1997-09-15";5
"1036";"Waders";"1997-11-15";28
"1037";"Waders";"1997-12-15";176
"1038";"Waders";"1998-01-15";53
"1039";"Waders";"1998-02-15";106
"1040";"Waders";"1998-03-15";2
"1041";"Waders";"1998-07-15";48
"1042";"Waders";"1998-08-15";5
"1043";"Waders";"1998-09-15";393
"1044";"Waders";"1998-10-15";969
"1045";"Waders";"1998-11-15";3804
"1046";"Waders";"1998-12-15";4688
"1047";"Waders";"1999-02-15";59
"1048";"Waders";"1999-04-15";52
"1049";"Waders";"1999-05-15";140
"1050";"Waders";"1999-06-15";14
"1051";"Waders";"1999-07-15";2
"1052";"Waders";"1999-08-15";712
"1053";"Waders";"1999-09-15";2447
"1054";"Waders";"1999-10-15";32
"1055";"Waders";"1999-11-15";1316
"1056";"Waders";"1999-12-15";1154
"1057";"Waders";"2000-01-15";51
"1058";"Waders";"2000-05-15";115
"1059";"Waders";"2000-06-15";64
"1060";"Waders";"2000-08-15";98
"1061";"Waders";"2000-09-15";633
"1062";"Waders";"2000-10-15";31
"1063";"Waders";"2000-11-15";184
"1064";"Waders";"2000-12-15";2123
"1065";"Waders";"2001-01-15";2945
"1066";"Waders";"2001-02-15";162
"1067";"Waders";"2001-03-15";319
"1068";"Waders";"2001-04-15";886
"1069";"Waders";"2001-05-15";164
"1070";"Waders";"2001-06-15";39
"1071";"Waders";"2001-07-15";111
"1072";"Waders";"2001-08-15";204
"1073";"Waders";"2001-09-15";1827
"1074";"Waders";"2001-10-15";505
"1075";"Waders";"2001-11-15";152
"1076";"Waders";"2001-12-15";478
"1077";"Waders";"2002-02-15";147
"1078";"Waders";"2002-03-15";112
"1079";"Waders";"2002-04-15";269
"1080";"Waders";"2002-05-15";154
"1081";"Waders";"2002-06-15";16
"1082";"Waders";"2002-07-15";33
"1083";"Waders";"2002-08-15";98
"1084";"Waders";"2002-09-15";905
"1085";"Waders";"2002-10-15";998
"1086";"Waders";"2002-11-15";372
"1087";"Waders";"2002-12-15";130
"1088";"Waders";"2003-01-15";2015
"1089";"Waders";"2003-02-15";242
"1090";"Waders";"2003-03-15";37
"1091";"Waders";"2003-04-15";17
"1092";"Waders";"2003-05-15";125
"1093";"Waders";"2003-06-15";8
"1094";"Waders";"2003-07-15";2
"1095";"Waders";"2003-08-15";281
"1096";"Waders";"2003-09-15";1478
"1097";"Waders";"2003-11-15";171
"1098";"Waders";"2003-12-15";2200
"1099";"Waders";"2004-01-15";546
"1100";"Waders";"2004-02-15";348
"1101";"Waders";"2004-03-15";186
"1102";"Waders";"2004-04-15";38
"1103";"Waders";"2004-05-15";11
"1104";"Waders";"2004-06-15";10
"1105";"Waders";"2004-07-15";82
"1106";"Waders";"2004-08-15";194
"1107";"Waders";"2004-09-15";823
"1108";"Waders";"2004-10-15";329
"1109";"Waders";"2004-11-15";3710
"1110";"Waders";"2004-12-15";3573
"1111";"Waders";"2005-01-15";11
"1112";"Waders";"2005-02-15";763
"1113";"Waders";"2005-03-15";3225
"1114";"Waders";"2005-04-15";92
"1115";"Waders";"2005-07-15";11
"1116";"Waders";"2005-10-15";2331
"1117";"Waders";"2005-11-15";60
"1118";"Waders";"2005-12-15";456
"1119";"Waders";"2006-01-15";3021
"1120";"Waders";"2006-02-15";3614
"1121";"Waders";"2006-03-15";3011
"1122";"Waders";"2006-04-15";565
"1123";"Waders";"2006-06-15";20
"1124";"Waders";"2006-07-15";17
"1125";"Waders";"2006-08-15";95
"1126";"Waders";"2007-01-06";48
"1127";"Waders";"2007-01-19";384
"1128";"Waders";"2007-02-05";88
"1129";"Waders";"2007-02-09";3
"1130";"Waders";"2007-02-16";491
"1131";"Waders";"2007-02-17";279
"1132";"Waders";"2007-03-16";11
"1133";"Waders";"2007-03-17";33
"1134";"Waders";"2007-03-18";266
"1135";"Waders";"2007-03-19";3335
"1136";"Waders";"2007-04-03";9
"1137";"Waders";"2007-04-04";116
"1138";"Waders";"2007-04-19";663
"1139";"Waders";"2007-05-10";9
"1140";"Waders";"2007-05-16";442
"1141";"Waders";"2007-05-28";1
"1142";"Waders";"2007-06-11";5
"1143";"Waders";"2007-06-17";9
"1144";"Waders";"2007-06-21";113
"1145";"Waders";"2007-06-23";27
"1146";"Waders";"2007-06-28";2
"1147";"Waders";"2007-07-03";1
"1148";"Waders";"2007-07-12";19
"1149";"Waders";"2007-07-13";15
"1150";"Waders";"2007-07-14";70
"1151";"Waders";"2007-07-20";28
"1152";"Waders";"2007-07-23";1
"1153";"Waders";"2007-07-24";21
"1154";"Waders";"2007-07-27";47
"1155";"Waders";"2007-07-30";405
"1156";"Waders";"2007-07-31";187
"1157";"Waders";"2007-08-03";122
"1158";"Waders";"2007-08-05";14
"1159";"Waders";"2007-08-08";14
"1160";"Waders";"2007-08-14";16
"1161";"Waders";"2007-08-16";445
"1162";"Waders";"2007-08-28";178
"1163";"Waders";"2007-08-29";1016
"1164";"Waders";"2007-08-30";136
"1165";"Waders";"2007-08-31";9
"1166";"Waders";"2007-09-15";4
"1167";"Waders";"2007-10-03";7
"1168";"Waders";"2007-10-08";3
"1169";"Waders";"2007-10-09";2
"1170";"Waders";"2007-10-10";3155
"1171";"Waders";"2007-10-16";902
"1172";"Waders";"2007-11-18";5478
"1173";"Waders";"2007-12-19";31
"1174";"Waders";"2007-12-22";751
"1175";"Waders";"2007-12-28";136
"1176";"Waders";"2007-12-29";58
"1177";"Waders";"2008-01-11";406
"1178";"Waders";"2008-01-14";11
"1179";"Waders";"2008-01-15";27
"1180";"Waders";"2008-01-18";1
"1181";"Waders";"2008-01-23";50
"1182";"Waders";"2008-01-26";22
"1183";"Waders";"2008-01-31";333
"1184";"Waders";"2008-02-05";1
"1185";"Waders";"2008-02-08";333
"1186";"Waders";"2008-02-09";671
"1187";"Waders";"2008-02-11";54
"1188";"Waders";"2008-02-14";100
"1189";"Waders";"2008-02-21";14
"1190";"Waders";"2008-02-25";30
"1191";"Waders";"2008-03-04";133
"1192";"Waders";"2008-03-06";342
"1193";"Waders";"2008-03-10";1071
"1194";"Waders";"2008-03-11";1500
"1195";"Waders";"2008-03-12";1
"1196";"Waders";"2008-03-13";3
"1197";"Waders";"2008-03-16";51
"1198";"Waders";"2008-03-20";28
"1199";"Waders";"2008-03-24";54
"1200";"Waders";"2008-04-15";66
"1201";"Waders";"2008-04-17";92
"1202";"Waders";"2008-05-05";750
"1203";"Waders";"2008-05-20";674
"1204";"Waders";"2008-05-25";38
"1205";"Waders";"2008-06-01";10
"1206";"Waders";"2008-06-02";28
"1207";"Waders";"2008-06-03";6
"1208";"Waders";"2008-06-05";125
"1209";"Waders";"2008-06-08";68
"1210";"Waders";"2008-06-10";1
"1211";"Waders";"2008-06-18";7
"1212";"Waders";"2008-06-21";5
"1213";"Waders";"2008-06-23";4
"1214";"Waders";"2008-06-25";225
"1215";"Waders";"2008-06-26";1
"1216";"Waders";"2008-07-07";177
"1217";"Waders";"2008-07-25";212
"1218";"Waders";"2008-08-21";1250
"1219";"Waders";"2008-09-23";336
"1220";"Waders";"2008-10-04";170
"1221";"Waders";"2008-10-08";1
"1222";"Waders";"2008-10-09";448
"1223";"Waders";"2008-10-13";1870
"1224";"Waders";"2008-10-15";13
"1225";"Waders";"2008-10-26";43
"1226";"Waders";"2008-10-28";50
"1227";"Waders";"2008-10-29";3
"1228";"Waders";"2008-11-09";569
"1229";"Waders";"2008-12-11";728
"1230";"Waders";"2008-12-18";568
"1231";"Waders";"2008-12-22";14
"1232";"Waders";"2009-01-05";732
"1233";"Waders";"2009-01-23";467
"1234";"Waders";"2009-02-04";1046
"1235";"Waders";"2009-03-04";49
"1236";"Waders";"2009-03-09";829
"1237";"Waders";"2009-03-31";1373
"1238";"Waders";"2009-04-07";783
"1239";"Waders";"2009-04-15";7
"1240";"Waders";"2009-04-23";83
"1241";"Waders";"2009-04-29";175
"1242";"Waders";"2009-05-07";1261
"1243";"Waders";"2009-05-13";110
"1244";"Waders";"2009-06-08";109
"1245";"Waders";"2009-06-25";56
"1246";"Waders";"2009-07-10";207
"1247";"Waders";"2009-08-11";0
"1248";"Waders";"2009-08-22";684
"1249";"Waders";"2009-09-15";12
"1250";"Waders";"2009-10-16";1009
"1251";"Waders";"2009-11-13";2672
"1252";"Waders";"2009-12-14";80
"1253";"Waders";"2009-12-21";82
"1254";"Waders";"2009-12-22";1202
"1255";"Waders";"2009-12-29";592
"1256";"Waders";"2010-01-13";1377
"1257";"Waders";"2010-01-22";38
"1258";"Waders";"2010-01-27";470
"1259";"Waders";"2010-02-02";103
"1260";"Waders";"2010-02-04";763
"1261";"Waders";"2010-02-12";424
"1262";"Waders";"2010-03-03";909
"1263";"Waders";"2010-03-16";2738
"1264";"Waders";"2010-04-14";1990
"1265";"Waders";"2010-04-28";14
"1266";"Waders";"2010-05-12";60
"1267";"Waders";"2010-05-14";3341
"1268";"Waders";"2010-06-18";145
"1269";"Waders";"2010-07-16";237
"1270";"Waders";"2010-08-12";1414
"1271";"Waders";"2010-08-16";294
"1272";"Waders";"2010-09-02";2
"1273";"Waders";"2010-09-03";346
"1274";"Waders";"2010-09-10";1355
"1275";"Waders";"2010-10-14";3301
"1276";"Waders";"2010-11-19";2748
"1277";"Waders";"2010-12-02";2474
"1278";"Waders";"2010-12-16";599
"1279";"Waders";"2011-01-17";2619
"1280";"Waders";"2011-02-16";1821
"1281";"Waders";"2011-03-17";5020
"1282";"Waders";"2011-04-15";1046
"1283";"Waders";"2011-05-16";1818
"1284";"Waders";"2011-05-30";90
"1285";"Waders";"2011-06-14";539
"1286";"Waders";"2011-07-21";1151
"1287";"Waders";"2011-08-12";520
"1288";"Waders";"2011-09-15";636
"1289";"Waders";"2011-10-11";2128
"1290";"Waders";"2011-11-03";1198
"1291";"Waders";"2011-11-22";5537
"1292";"Waders";"2011-12-21";12046
"1293";"Waders";"2012-01-12";622
"1294";"Waders";"2012-01-16";348
"1295";"Waders";"2012-01-25";12994
"1296";"Waders";"2012-02-10";133
"1297";"Waders";"2012-02-14";475
"1298";"Waders";"2012-02-23";6942
"1299";"Waders";"2012-03-08";660
"1300";"Waders";"2012-03-20";7000
"1301";"Waders";"2012-03-23";365
"1302";"Waders";"2012-04-06";3248
"1303";"Waders";"2012-04-19";258
"1304";"Waders";"2012-04-27";100
"1305";"Waders";"2012-05-02";0
"1306";"Waders";"2012-05-07";995
"1307";"Waders";"2012-05-12";2
"1308";"Waders";"2012-05-22";1553
"1309";"Waders";"2012-06-04";439
"1310";"Waders";"2012-06-22";423
"1311";"Waders";"2012-07-05";441
"1312";"Waders";"2012-07-20";635
"1313";"Waders";"2012-08-02";624
"1314";"Waders";"2012-08-20";1062
"1315";"Waders";"2012-08-22";787
"1316";"Waders";"2012-09-03";2124
"1317";"Waders";"2012-09-17";963
"1318";"Waders";"2012-10-01";1165
"1319";"Waders";"2012-10-18";3643
"1320";"Waders";"2012-11-05";9049
"1321";"Waders";"2012-11-30";904
"1322";"Waders";"2012-12-18";7192
"1323";"Waders";"2013-01-09";2011
"1324";"Waders";"2013-02-01";716
"1325";"Waders";"2013-02-12";123
"1326";"Waders";"2013-02-27";8193
"1327";"Waders";"2013-03-11";7592
"1328";"Waders";"2013-04-10";588
"1329";"Waders";"2013-04-24";4102
"1330";"Waders";"2013-05-07";1884
"1331";"Waders";"2013-05-24";1172
"1332";"Waders";"2013-06-10";603
"1333";"Waders";"2013-06-26";390
"1334";"Waders";"2013-07-12";130
"1335";"Waders";"2013-07-24";1860
"1336";"Waders";"2013-08-08";1118
"1337";"Waders";"2013-08-22";1517
"1338";"Waders";"2013-09-06";353
"1339";"Waders";"2013-09-26";2758
"1340";"Waders";"2013-10-07";46
"1341";"Waders";"2013-10-08";4173
"1342";"Waders";"2013-11-06";4254
"1343";"Waders";"2013-11-20";1290
"1344";"Waders";"2013-12-03";4897
"1345";"Waders";"2013-12-17";155
"1346";"Waders";"2014-01-14";2172
"1347";"Waders";"2014-02-05";6405
"1348";"Waders";"2014-02-20";4
"1349";"Waders";"2014-03-05";2115
"1350";"Waders";"2014-03-14";5307
"1351";"Waders";"2014-03-21";53
"1352";"Waders";"2014-04-02";2507
"1353";"Waders";"2014-04-14";240
"1354";"Waders";"2014-05-13";2840
"1355";"Waders";"2014-05-28";179
"1356";"Waders";"2014-06-11";151
"1357";"Waders";"2014-06-18";47
"1358";"Waders";"2014-06-26";678
"1359";"Waders";"2014-07-30";2261
"1360";"Waders";"2014-08-04";55
"1361";"Waders";"2014-08-11";1312
"1362";"Waders";"2014-08-27";2253
"1363";"Waders";"2014-09-24";3619
"1364";"Waders";"2014-10-08";1622
"1365";"Waders";"2014-10-22";1335
"1366";"Waders";"2014-11-05";1590
"1367";"Waders";"2014-11-20";4499
"1368";"Waders";"2014-12-05";5151
"1369";"Waders";"2014-12-19";864
"1370";"Waders";"2015-01-18";8680
"1371";"Waders";"2015-02-06";5705
"1372";"Waders";"2015-02-19";87
"1373";"Waders";"2015-03-05";448
"1374";"Waders";"2015-03-17";4614
"1375";"Waders";"2015-03-19";655
"1376";"Waders";"2015-04-07";429
"1377";"Waders";"2015-04-08";3610
"1378";"Waders";"2015-04-22";288
"1379";"Waders";"2015-05-04";526
"1380";"Waders";"2015-05-18";739
"1381";"Waders";"2015-06-05";270
"1382";"Waders";"2015-06-19";328
"1383";"Waders";"2015-07-02";447
"1384";"Waders";"2015-07-21";1122
"1385";"Waders";"2015-08-04";413
"1386";"Waders";"2015-08-17";2424
"1387";"Waders";"2015-09-28";4497
"1388";"Waders";"2015-10-09";59
"1389";"Waders";"2015-10-13";705
"1390";"Waders";"2015-10-26";8353
"1391";"Waders";"2015-11-12";876
"1392";"Waders";"2015-11-26";6591
"1393";"Waders";"2015-12-15";3238
"1394";"Waders";"2016-01-08";4290
"1395";"Waders";"2016-02-12";6255
"1396";"Waders";"2016-02-23";70
"1397";"Waders";"2016-03-08";1379
"1398";"Waders";"2016-03-21";4968
"1399";"Ducks";"1981-01-15";2861
"1400";"Ducks";"1981-02-15";1549
"1401";"Ducks";"1981-03-15";1010
"1402";"Ducks";"1981-04-15";136
"1403";"Ducks";"1981-05-15";145
"1404";"Ducks";"1981-06-15";130
"1405";"Ducks";"1981-07-15";335
"1406";"Ducks";"1981-08-15";785
"1407";"Ducks";"1981-09-15";1374
"1408";"Ducks";"1981-10-15";1984
"1409";"Ducks";"1981-11-15";2750
"1410";"Ducks";"1981-12-15";3296
"1411";"Ducks";"1982-01-15";2445
"1412";"Ducks";"1982-02-15";1256
"1413";"Ducks";"1982-03-15";681
"1414";"Ducks";"1982-04-15";119
"1415";"Ducks";"1982-05-15";222
"1416";"Ducks";"1982-06-15";235
"1417";"Ducks";"1982-07-15";527
"1418";"Ducks";"1982-08-15";901
"1419";"Ducks";"1982-09-15";1706
"1420";"Ducks";"1982-10-15";2803
"1421";"Ducks";"1982-11-15";2096
"1422";"Ducks";"1982-12-15";2225
"1423";"Ducks";"1983-01-15";1873
"1424";"Ducks";"1983-02-15";1625
"1425";"Ducks";"1983-03-15";583
"1426";"Ducks";"1983-04-15";137
"1427";"Ducks";"1983-05-15";149
"1428";"Ducks";"1983-06-15";198
"1429";"Ducks";"1983-07-15";477
"1430";"Ducks";"1983-08-15";2179
"1431";"Ducks";"1983-09-15";2307
"1432";"Ducks";"1983-10-15";2736
"1433";"Ducks";"1983-11-15";2549
"1434";"Ducks";"1983-12-15";2991
"1435";"Ducks";"1984-01-15";2304
"1436";"Ducks";"1984-02-15";1805
"1437";"Ducks";"1984-03-15";947
"1438";"Ducks";"1984-04-15";321
"1439";"Ducks";"1984-05-15";140
"1440";"Ducks";"1984-06-15";257
"1441";"Ducks";"1984-07-15";736
"1442";"Ducks";"1984-08-15";1269
"1443";"Ducks";"1984-09-15";2296
"1444";"Ducks";"1984-10-15";2699
"1445";"Ducks";"1984-11-15";2517
"1446";"Ducks";"1984-12-15";2127
"1447";"Ducks";"1985-01-15";363
"1448";"Ducks";"1985-02-15";1560
"1449";"Ducks";"1985-03-15";1145
"1450";"Ducks";"1985-04-15";413
"1451";"Ducks";"1985-05-15";281
"1452";"Ducks";"1985-06-15";323
"1453";"Ducks";"1985-07-15";977
"1454";"Ducks";"1985-08-15";1346
"1455";"Ducks";"1985-09-15";2716
"1456";"Ducks";"1985-10-15";3957
"1457";"Ducks";"1985-11-15";4448
"1458";"Ducks";"1985-12-15";4457
"1459";"Ducks";"1986-01-15";3969
"1460";"Ducks";"1986-02-15";2399
"1461";"Ducks";"1986-03-15";1126
"1462";"Ducks";"1986-04-15";531
"1463";"Ducks";"1986-05-15";274
"1464";"Ducks";"1986-06-15";588
"1465";"Ducks";"1986-07-15";1160
"1466";"Ducks";"1986-08-15";1420
"1467";"Ducks";"1986-09-15";2450
"1468";"Ducks";"1986-10-15";3714
"1469";"Ducks";"1986-11-15";3781
"1470";"Ducks";"1986-12-15";3783
"1471";"Ducks";"1987-01-15";1467
"1472";"Ducks";"1987-08-15";1296
"1473";"Ducks";"1987-09-15";2148
"1474";"Ducks";"1987-11-15";1546
"1475";"Ducks";"1987-12-15";2094
"1476";"Ducks";"1988-01-15";1835
